Fuel Type Code,Station Name,Street Address,City,State,Latitude,Longitude,Open Date
ELEC,SW IL COLLEGE STATION #1,2500 Carlyle Avenue,Belleville,IL,38.518851,-89.923964,2021-01-27
ELEC,EVANSTON CAMPUS NORTH GARAGE 2,2311 N. Campus Dr,Evanston,IL,42.059445,-87.674128,2021-01-27
ELEC,EVANSTON CAMPUS NORTH GARAGE 1,2311 N. Campus Dr,Evanston,IL,42.059386,-87.674158,2021-01-27
ELEC,EVANSTON CAMPUS NORTH GARAGE 3,2311 N. Campus Dr,Evanston,IL,42.059383,-87.67417,2021-01-27
ELEC,PARKING GARAGE P1 GW,111 S Wacker Dr,Chicago,IL,41.880391,-87.636605,2021-01-27
ELEC,PARKING GARAGE P2 GW,111 S Wacker Dr,Chicago,IL,41.880437,-87.636733,2021-01-27
ELEC,PARKING GARAGE P3 GW,111 S Wacker Dr,Chicago,IL,41.880286,-87.636538,2021-01-27
ELEC,PARKING GARAGE P3 NGW,111 S Wacker Dr,Chicago,IL,41.880395,-87.636573,2021-01-27
ELEC,"EVANSTON, IL CIVIC CENTER NO",2100 Ridge Ave,Evanston,IL,42.056752,-87.687364,2021-01-27
ELEC,JNS 7474 N ROGERS 1,7462-7478 N Rogers Ave,Chicago,IL,42.017605,-87.672762,2021-01-27
ELEC,JNS 875 N MICHIGAN1,875 N Michigan Ave,Chicago,IL,41.89876,-87.624012,2021-01-27
ELEC,JNS WAL PULASKI 2,1627 N Pulaski Rd,Chicago,IL,41.910804,-87.726095,2021-01-27
ELEC,INTERPARK WILLIS TOWER W,211 W Adams St,Chicago,IL,41.878906,-87.63454,2021-01-27
ELEC,"EVANSTON, IL SHERMAN PLAZA 1",821 Davis St,Evanston,IL,42.047279,-87.683154,2021-01-27
ELEC,"EVANSTON, IL SHERMAN PLAZA 3",821 Davis St,Evanston,IL,42.047319,-87.683219,2021-01-27
ELEC,D3_BMW SCHAUM STATION 1- WEST,498 Commerce Dr,Schaumburg,IL,42.061127,-88.067102,2021-01-27
ELEC,D3_BMW SCHAUM STATION 2- EAST,498 Commerce Dr,Schaumburg,IL,42.061132,-88.067134,2021-01-27
ELEC,OAK PARK 1 HOLLY COURT 3A,1149 Holly Ct,Oak Park,IL,41.889417,-87.804171,2021-01-27
ELEC,OAK PARK 1 HOLLEY COURT,1149 Holly Ct,Oak Park,IL,41.889449,-87.804203,2021-01-27
ELEC,THE EMERSON EMERSON EV02,1135 Westgate St,Oak Park,IL,41.887651,-87.803563,2021-01-27
ELEC,THE EMERSON EMERSON EV03,1135 Westgate St,Oak Park,IL,41.887651,-87.803587,2021-01-27
ELEC,THE EMERSON EMERSON EV01,1135 Westgate St,Oak Park,IL,41.887712,-87.80358,2021-01-27
ELEC,EDENS GARAGE,630 Dundee Rd,Northbrook,IL,42.139054,-87.79708,2021-01-27
ELEC,IRVINE  CO  OFC 71SW B2 02-03,71 S Wacker Dr,Chicago,IL,41.880925,-87.636038,2021-01-27
ELEC,DISTRICT 214 FVEC 2,Unnamed Road,Arlington Heights,IL,42.047295,-87.973307,2021-01-27
ELEC,DISTRICT 214 FVEC 1,2121 S Goebbert Rd,Arlington Heights,IL,42.047245,-87.973323,2021-01-27
ELEC,HY VEE SPRGFLD IL EAST,2115 S MacArthur Blvd,Springfield,IL,39.7753,-89.66895,2021-01-27
ELEC,PECK FARM EV STATION 02,4038 Kaneville Rd,Geneva,IL,41.86948,-88.36306,2021-01-27
ELEC,EVANSTON CAMPUS SOUTH GARAGE 3,1850 Campus Dr,Evanston,IL,42.050514,-87.673331,2021-01-27
ELEC,EVANSTON CAMPUS SOUTH GARAGE 2,1850 Campus Dr,Evanston,IL,42.050597,-87.673564,2021-01-27
ELEC,DISTRICT 214 PHS 2,801 W Kensington Rd,Mount Prospect,IL,42.080333,-87.950014,2021-01-27
ELEC,OPTIMA OPTIMA 3,220 E Illinois St,Chicago,IL,41.891113,-87.621403,2021-01-27
ELEC,OPTIMA OPTIMA 2,220 E Illinois St,Chicago,IL,41.891147,-87.621408,2021-01-27
ELEC,OPTIMA OPTIMA 1,220 E Illinois St,Chicago,IL,41.891121,-87.621419,2021-01-27
ELEC,MOMENT MOMENT 2,545 N McClurg Ct,Chicago,IL,41.892053,-87.617242,2021-01-27
ELEC,OAK PARK 1 AVENUE GARAGE 3,754 North Blvd,Oak Park,IL,41.887376,-87.793742,2021-01-27
ELEC,ADVOCATE GARAGE B,4440 95th St,Oak Lawn,IL,41.721844,-87.732848,2021-01-27
ELEC,WOODMAN'S BG WEST,1550 Deerfield Pkwy,Buffalo Grove,IL,42.16815,-87.922672,2021-01-27
ELEC,ALTA ROOSEVELT THIRD FLOOR,801 S Financial Pl,Chicago,IL,41.871129,-87.632546,2021-01-27
ELEC,ALTA ROOSEVELT FIRST FLOOR,801 S Financial Pl,Chicago,IL,41.871081,-87.632578,2021-01-27
ELEC,ALTA ROOSEVELT BASEMENT,801 S Financial Pl,Chicago,IL,41.871153,-87.632675,2021-01-27
ELEC,UNITED ORD LOT UNITED 6,5600 Bessie Coleman Dr,Chicago,IL,41.981234,-87.888678,2021-01-27
ELEC,UNITED ORD LOT UNITED 5,5600 Bessie Coleman Dr,Chicago,IL,41.98128,-87.888622,2021-01-27
ELEC,UNITED ORD LOT UNITED 4,5600 Bessie Coleman Dr,Chicago,IL,41.98125,-87.888829,2021-01-27
ELEC,UNITED ORD LOT UNITED 3,5600 Bessie Coleman Dr,Chicago,IL,41.981407,-87.888652,2021-01-27
ELEC,UNITED ORD LOT UNITED 1,5600 Bessie Coleman Dr,Chicago,IL,41.98117,-87.888711,2021-01-27
ELEC,UNITED ORD LOT UNITED 2,5600 Bessie Coleman Dr,Chicago,IL,41.981303,-87.888644,2021-01-27
ELEC,UNITED ORD LOT UNITED 8,5600 Bessie Coleman Dr,Chicago,IL,41.981142,-87.888646,2021-01-27
ELEC,EXELON. BRAIDWOOD 8,35100 S Rt 53,Braceville,IL,41.239931,-88.231236,2021-01-27
ELEC,EXELON. BRAIDWOOD 5,35100 S Rt 53,Braceville,IL,41.23993,-88.231314,2021-01-27
ELEC,EXELON. BRAIDWOOD 4,35100 S Rt 53,Braceville,IL,41.23993,-88.23085,2021-01-27
ELEC,EXELON. BRAIDWOOD 3,35100 S Rt 53,Braceville,IL,41.239928,-88.230935,2021-01-27
ELEC,EXELON. BRAIDWOOD 2,35100 S Rt 53,Braceville,IL,41.239933,-88.231002,2021-01-27
ELEC,EXELON. BRAIDWOOD 1,35100 S Rt 53,Braceville,IL,41.239932,-88.23108,2021-01-27
ELEC,EXELON. BRAIDWOOD 6,35100 S Rt 53,Braceville,IL,41.239933,-88.231386,2021-01-27
ELEC,PRAIRIE STATE PRAIRIE STATE 2,299 S Coolidge St,Chicago Heights,IL,41.525754,-87.639809,2021-01-27
ELEC,RUSH OAKBROOK RUSH OAKBROOK 3,2011 York Rd,Oak Brook,IL,41.849591,-87.927172,2021-01-27
ELEC,JLR SCHAUMBURG STATION 01,920 W Golf Rd,Schaumburg,IL,42.048616,-88.103539,2021-01-27
ELEC,JLR SCHAUMBURG DC FAST 01,920 W Golf Rd,Schaumburg,IL,42.049325,-88.103754,2021-01-27
ELEC,JLR SCHAUMBURG DC FAST 02,920 W Golf Rd,Schaumburg,IL,42.049324,-88.103729,2021-01-27
ELEC,JLR SCHAUMBURG CPF25-SHOP 1,920 W Golf Rd,Schaumburg,IL,42.049325,-88.103765,2021-01-27
ELEC,SP PLUS CORP MCCORMICK 1,2301 S Prairie Ave,Chicago,IL,41.851227,-87.620567,2021-01-27
ELEC,HF HF-2,3740 N Halsted St,Chicago,IL,41.950568,-87.649802,2021-01-27
ELEC,ADVOCATE GOOD SHEPHERD 1,450 W State Rte 22,Tower Lakes,IL,42.195393,-88.171881,2021-01-27
ELEC,OAK PARK 1 VH4,529 Lyman Ave,Oak Park,IL,41.878746,-87.77893,2021-01-27
ELEC,THE COOPER STATION 1,720 S Wells St,Chicago,IL,41.87256,-87.633876,2021-01-27
ELEC,WOODMAN'S STORE 43 WEST,27555 IL RTE 120,Lakemoor,IL,42.32142,-88.16632,2021-01-27
ELEC,300PARK 300 PARK,300 Park Blvd,Itasca,IL,41.989672,-88.021146,2021-01-27
ELEC,SOLDIER FIELD STATION 01,1410 Museum Campus Dr,Chicago,IL,41.863495,-87.616445,2021-01-27
ELEC,SOLDIER FIELD STATION 03,1410 Museum Campus Dr,Chicago,IL,41.863455,-87.616349,2021-01-27
ELEC,GVC PARKING G 03,250 S Grove Ave,Elgin,IL,42.031641,-88.279539,2021-01-27
ELEC,GVC PARKING G 02,250 S Grove Ave,Elgin,IL,42.031647,-88.278775,2021-01-27
ELEC,HY VEE PEORIA 2 WEST,7610 N Orange Prairie Rd,Peoria,IL,40.780122,-89.678573,2021-01-27
ELEC,MEIJER STORES 228 RLLG MEAD 1,1301 Meijer Dr.,Rolling Meadow,IL,42.048213,-87.994654,2021-01-27
ELEC,MOTORWERKS1475 STATION 9,1475 Barrington Rd,Barrington,IL,42.129078,-88.135692,2021-01-27
ELEC,MOTORWERKS1475 STATION 11,1475 Barrington Rd,Barrington,IL,42.128951,-88.135717,2021-01-27
ELEC,MOTORWERKS1475 STATION 3,1475 Barrington Rd,Barrington,IL,42.129608,-88.135708,2021-01-27
ELEC,MILIEU 205 S PEORIA 1,205 S Peoria St,Chicago,IL,41.878992,-87.649431,2021-01-27
ELEC,SWEC_ SWC HOLDAY LV3,2011 Formosa Rd,Troy,IL,38.734423,-89.914313,2021-01-27
ELEC,BUCK MANAGEMENT LEVEL 2 249,845 W Madison St,Chicago,IL,41.880822,-87.649123,2021-01-27
ELEC,BUCK MANAGEMENT LEVEL 2 246,845 W Madison St,Chicago,IL,41.88071,-87.649101,2021-01-27
ELEC,BUCK MANAGEMENT LEVEL 2 324,845 W Madison St,Chicago,IL,41.880838,-87.649007,2021-01-27
ELEC,PEOPLES GAS CENTRAL EV3,4025 W Peterson Ave,Chicago,IL,41.989425,-87.730459,2021-01-27
ELEC,PEOPLES GAS CENTRAL EV4,4025 W Peterson Ave,Chicago,IL,41.989217,-87.730352,2021-01-27
ELEC,PEOPLES GAS EV16,4025 W Peterson Ave,Chicago,IL,41.989433,-87.730298,2021-01-27
ELEC,PEOPLES GAS EV14,4025 W Peterson Ave,Chicago,IL,41.989417,-87.730331,2021-01-27
ELEC,PEOPLES GAS EV17,4025 W Peterson Ave,Chicago,IL,41.989441,-87.730298,2021-01-27
ELEC,PEOPLES GAS EV13,4025 W Peterson Ave,Chicago,IL,41.98952,-87.730309,2021-01-27
ELEC,PEOPLES GAS CENTRAL EV6,4025 W Peterson Ave,Chicago,IL,41.989265,-87.730288,2021-01-27
ELEC,PEOPLES GAS EV1,4025 W Peterson Ave,Chicago,IL,41.989385,-87.730277,2021-01-27
ELEC,PEOPLES GAS CENTRAL EV2,4001 W Peterson Ave,Chicago,IL,41.989265,-87.730213,2021-01-27
ELEC,PEOPLES GAS EV3,4001 W Peterson Ave,Chicago,IL,41.989377,-87.73017,2021-01-27
ELEC,425 S. FIN PLAC 440LASALLE2,425 S Financial Pl,Chicago,IL,41.876317,-87.632933,2021-01-27
ELEC,ADVOCATE ASSH CAC WEST,17800 Kedzie Ave,Hazel Crest,IL,41.56561,-87.698306,2021-01-27
ELEC,2205 POINT BLVD STATION 1,2205 Point Blvd,Elgin,IL,42.080382,-88.331465,2021-01-27
ELEC,PEOPLES GAS PETC 1,4228 W 35th Pl,Chicago,IL,41.831199,-87.730815,2021-01-27
ELEC,KISHWAUKEE WRD KWRD CHARGER #2,1301 Sycamore Rd.,DeKalb,IL,41.942802,-88.73887,2021-01-27
ELEC,ARGONNE  BLDG-362-CP6,Rock Rd,Lemont,IL,41.70665,-87.972857,2021-01-27
ELEC,WOODVIEW APT WOODVIEW APTS,15 Parkway North Boulevard,Deerfield,IL,42.166022,-87.876825,2021-01-27
ELEC,EV PILOT CPFLVILLE,500 W Winchester Rd,Libertyville,IL,42.298595,-87.960502,2021-01-27
ELEC,COOK EV PROGRAM CC SKOKIE,5515 Old Orchard Rd,Skokie,IL,42.063726,-87.764725,2021-01-27
ELEC,COOK EV PROGRAM CC RM COURT,2121 Euclid Ave,Rolling Meadows,IL,42.087688,-88.008383,2021-01-27
ELEC,COOK EV PROGRAM CC BRIDGEVIEW,10116-10200 S 76th Ave,Bridgeview,IL,41.706514,-87.809793,2021-01-27
ELEC,COOK EV PROGRAM CC MARKHAM,Albany Ave,Markham,IL,41.589229,-87.692116,2021-01-27
ELEC,ST 1400 & 1450 TOWER 2 LOWER D,1450 American Ln,Schaumburg,IL,42.045316,-88.044042,2021-01-27
ELEC,VILLAGE STATION VILLAGE HALL 2,5201 Oakton St,Skokie,IL,42.025525,-87.7566,2021-01-27
ELEC,AAP HQ AAP,345 Park Blvd,Itasca,IL,41.987741,-88.019397,2021-01-27
ELEC,EV PILOT JUVENILE COURTS,24647 N Milwaukee ave,Vernon Hills,IL,42.221668,-87.937533,2021-01-27
ELEC,SOLSTICE APTS EV STATION 01,1616 E 56th St,Chicago,IL,41.793688,-87.585867,2021-01-27
ELEC,KOHLS 112VERNON HILLS,235 N Milwaukee Ave,Vernon Hills,IL,42.230299,-87.939902,2021-01-27
ELEC,KOHLS 066DOWNERSGROVE,2910 Finley Rd,Downers Grove,IL,41.835944,-88.026646,2021-01-27
ELEC,KOHLS ROMEOVILLE 2,261 S Weber Rd,Romeoville,IL,41.615545,-88.121088,2021-01-27
ELEC,KOHLS ROMEOVILLE 1,261 S Weber Rd,Romeoville,IL,41.615529,-88.121096,2021-01-27
ELEC,KOHLS LEMONT 1,13440 Archer Ave,Lemont,IL,41.643949,-88.003065,2021-01-27
ELEC,KOHLS LEMONT 2,13440 Archer Ave,Lemont,IL,41.643943,-88.00313,2021-01-27
ELEC,KOHLS 1182TINLEY PARK,7212 W 191st St,Tinley Park,IL,41.549413,-87.797778,2021-01-27
ELEC,KOHLS CRETE 1,23755 Volbrecht Rd,Crete,IL,41.458814,-87.573969,2021-01-27
ELEC,KOHLS CRETE 2,23755 Volbrecht Rd,Crete,IL,41.45877,-87.573946,2021-01-27
ELEC,KISHWAUKEE WRD KWRD CHARGER #1,1301 Sycamore Rd.,DeKalb,IL,41.942771,-88.738807,2021-01-27
ELEC,SOLSTICE APTS EV STATION 02,1616 E 56th St,Chicago,IL,41.793733,-87.586153,2021-01-27
ELEC,TGM Danada Apartments - East,2 Sterling Circle,Wheaton,IL,41.834584,-88.096228,2021-01-27
ELEC,Walgreens #4978 West Loop,111 S. Halsted St.,Chicago,IL,41.88005,-87.646719,2021-01-29
ELEC,Topgolf - Naperville,3211 Odyssey Ct,Naperville,IL,41.807533,-88.209121,
ELEC,IBEW-NECA Technical Institute,6201 West 115th Street,Alsip,IL,41.682041,-87.77359,2021-02-08
ELEC,HAWK VW CPF501,2861 W Jefferson St,Joliet,IL,41.522772,-88.153107,2021-02-09
ELEC,HAWK VW CPF502,2861 W Jefferson St,Joliet,IL,41.522912,-88.153112,2021-02-09
ELEC,VISN 12 DANVILLE VAMC,1901 E Main St,Danville,IL,40.131943,-87.592265,
ELEC,ANL - Argonne National Laboratory,9700 Cass Ave,Argonne,IL,41.713695,-87.981879,
ELEC,"NAVSTA Great Lakes / N00128-B11-1,2,3",715 Ziegemeier St,Great Lakes,IL,42.313309,-87.831185,
ELEC,"NAVSTA Great Lakes / N00128-B1H-1,2,3,4",8th St,Great Lakes,IL,42.308057,-87.837036,
ELEC,"NAVSTA Great Lakes / N00128-B3-1,2,3,4",Luce Blvd & Porter St,Great Lakes,IL,42.313581,-87.837651,
ELEC,"NAVSTA Great Lakes / N00128-B68-1,2,3,4,5",201 Decatur Ave,Great Lakes,IL,42.310693,-87.835616,
ELEC,USP Marion,4500 Prison Rd,Marion,IL,37.663163,-88.984128,
ELEC,USP Thomson,1100 One Mile Rd,Thomson,IL,41.969698,-90.104868,
ELEC,EPA Chicago,303 S Clark St,Chicago,IL,41.877992,-87.630422,
ELEC,FCI Greenville,100 US-40 and 4th St,Greenville,IL,38.870461,-89.41472,
ELEC,FCI Pekin,4372 Levee Rd,Peoria,IL,40.572237,-89.663921,
ELEC,FERMI Site 38 Fuel Service Center,N Receiving Rd,Batavia,IL,41.858978,-88.28048,
ELEC,Jo-Carroll Energy,103 Chicago Ave,Savanna,IL,42.090558,-90.153732,
ELEC,Galena Chrysler,11300 W US Highway 20,Galena,IL,42.422095,-90.441781,
ELEC,Runde Chevrolet,780 IL-35,East Dubuque,IL,42.497989,-90.6317,
ELEC,Naval Station Great Lakes,1506 Spaulding St,Great Lakes,IL,42.315152,-87.849921,
ELEC,MILLENNIUM GRGS MPG PILOT #3,5 S Columbus Dr,Chicago,IL,41.882412,-87.621237,2021-02-26
ELEC,MILLENNIUM GRGS MPG PILOT #1,5 S Columbus Dr,Chicago,IL,41.882554,-87.620935,2021-02-26
ELEC,MILLENNIUM GRGS MPG PILOT #2,5 S Columbus Dr,Chicago,IL,41.88261,-87.620989,2021-02-26
ELEC,ADVOCATE IL MASONIC 2,3000 N Halsted St,Chicago,IL,41.93672,-87.650246,2021-02-27
ELEC,ADVOCATE IL MASONIC 1,3011 N Dayton St,Chicago,IL,41.93669,-87.65024,2021-02-27
ELEC,ADVOCATE IL MASONIC 4,933 w. Nelson Ave,Chicago,IL,41.937062,-87.652714,2021-02-27
ELEC,ADVOCATE IL MASONIC 5,915 W. Wellington Ave,Chicago,IL,41.936149,-87.652221,2021-02-27
ELEC,ADVOCATE IL MASONIC 3,933 w. Nelson Ave,Chicago,IL,41.93704,-87.652759,2021-02-27
ELEC,130 Applebee,130 Applebee Street,Barrington,IL,42.155329,-88.1389561,2021-03-13
ELEC,NORTH + VINE STATION 1,633 W. North Ave,Chicago,IL,41.910583,-87.64479,2021-03-13
ELEC,"Jewel Osco - Aurora, IL",1157 Eola Rd,Aurora,IL,41.780022,-88.238785,
ELEC,Jewel Osco 2940 North Ashland,2940 N Ashland Ave,Chicago,IL,41.935462,-87.669716,
ELEC,Oak Lawn Commons,4101 W 95th St,Oak Lawn,IL,41.7194,-87.7235,
ELEC,ADVOCATE IL MASONIC 6,931 W Wellington Ave,Chicago,IL,41.936046,-87.652141,2021-03-19
Ethanol Fuel,BP,3191 US-20,Elgin,IL,42.040783,-88.368245,2021-03-11
Ethanol Fuel,Casey's General Store,1725 PJ Keller Hwy,Lexington,IL,40.643246,-88.793415,2021-03-11
Ethanol Fuel,Citgo,308 W Delaware St,Fairfield,IL,38.378523,-88.363508,2021-03-11
Ethanol Fuel,Speedway,201 North Ave,Ina,IL,38.15465,-88.910174,2021-03-11
ELEC,OAK PARK 1 GW NORTH BLVD 1,1100 North Blvd,Oak Park,IL,41.887259,-87.802351,2021-03-30
ELEC,Hy-Vee - Tesla Supercharger,4125 N Sheridan Rd,Peoria,IL,40.739159,-89.606761,
ELEC,Moraine Valley Community College,9000 W College Pkwy,Palos Hills,IL,41.693022,-87.839537,2021-04-02
ELEC,IKEA USA SCHAUMBURG 1,1800 McConnor Pkwy,Schaumburg,IL,42.056097,-88.036015,2021-04-03
Ethanol Fuel,Murphy Express,2676 N Route 83,Round Lake Beach,IL,42.39628211458258,-88.06604475134277,
Ethanol Fuel,Murphy Express,4010 Route 173,Zion,IL,42.464897547781646,-87.86701411772157,
Ethanol Fuel,Murphy Express,2504 W Jefferson St,Joliet,IL,41.521066,-88.144383,
Ethanol Fuel,Murphy Express,16030 S Farrell Rd,Lockport,IL,41.59495206229648,-88.02696554365541,
Ethanol Fuel,Murphy Express,1035 S Rand Rd,Lake Zurich,IL,42.18032960302668,-88.08015254959868,2021-04-05
Ethanol Fuel,Murphy Express,2804 Hassert Blvd,Naperville,IL,41.68022559681575,-88.20384150793457,
Ethanol Fuel,Murphy USA,985 Central Park Dr,Crystal Lake,IL,42.21079661915679,-88.2847485939331,
Ethanol Fuel,Murphy USA,431 E Lincoln Hwy,New Lenox,IL,41.51361259703062,-87.95741417196655,
Ethanol Fuel,Murphy USA,3850 Fountain Square Pl,Waukegan,IL,42.343279,-87.895806,
ELEC,The Mil’Ton - Bldg 3,1125 Museum Boulevard,Vernon Hills,IL,42.245904,-87.9471891,2021-04-10
Ethanol Fuel,MCC Chicago,71 W Van Buren,Chicago,IL,41.876579,-87.630456,2021-01-15
Liquified Petroleum Gas,USP Thomson,1100 One Mile Rd,Thomson,IL,41.969698,-90.104868,2021-01-15
ELEC,St John's Episcopal Church,3857 N Kostner Ave,Chicago,IL,41.9515574,-87.7376916,2020-12-29
ELEC,CIVIC CNTR GARG DUANE #2,535 Duane St,Glen Ellyn,IL,41.875126,-88.06534,2021-04-14
ELEC,CIVIC CNTR GARG DUANE #1,535 Duane St,Glen Ellyn,IL,41.875015,-88.066114,2021-04-15
ELEC,Walgreens #5148,180 E Lake St,Bloomingdale,IL,41.957172,-88.072441,2021-04-19
ELEC,VAUGHN LOT STATION 1,210 S 1st St,DeKalb,IL,41.929165,-88.75423,2021-04-27
ELEC,SEARS - Corporate Headquarters (Hoffman Estates),3333 Beverly Rd,Hoffman Estates,IL,42.078494,-88.213429,2021-04-30
ELEC,McDonalds 6676,600 N Clark,Chicago,IL,41.892786,-87.631728,2021-05-04
ELEC,STERLING BAY GREEN STREET 4,333 N. Green St.,Chicago,IL,41.888024,-87.648346,2021-05-16
ELEC,STERLING BAY GREEN STREET 2,333 N Green St,Chicago,IL,41.888024,-87.648604,2021-05-16
ELEC,STERLING BAY GREEN STREET 1,333 N Green St,Chicago,IL,41.888024,-87.648561,2021-05-16
ELEC,STERLING BAY GREEN STREET 3,333 N. Green St.,Chicago,IL,41.888024,-87.648486,2021-05-16
ELEC,IKEA - Bolingbrook,750 E. Boughton Rd.,Bolingbrook,IL,41.72738,-88.03803,2021-05-17
ELEC,LM CONSULTANTS EVSE 01,31 S Slusser St,Grayslake,IL,42.343582,-88.04146,2021-05-20
ELEC,DP Westlake at Conway,1925 W Field Ct,Lake Forest,IL,42.244863,-87.893665,2021-01-20
ELEC,UIC Maxwell Parking Structure,701 W Maxwell St,Chicago,IL,41.864589,-87.645463,2021-05-20
ELEC,FRANKFORT OAK AND KANSAS,5 Oak Street Old Plank Road Trail,Frankfort,IL,41.498908,-87.850308,2021-05-25
Ethanol Fuel,Powermart,2125 Ogden Ave,Downers Grove,IL,41.80659,-88.037839,2021-05-28
ELEC,"Macerich Fashion Outlets of Chicago (Rosemont, IL)",5220 Fashion Outlets Way,Rosemont,IL,41.975448,-87.865791,2021-05-29
ELEC,Royse and Brinkmeyer Apartments,211 W. Springfield Avenue,Champaign,IL,40.112202,-88.246056,2021-06-02
ELEC,Target - Tesla Supercharger,2656 N Elston Ave,Chicago,IL,41.927702,-87.685702,2021-06-01
ELEC,The Mil’Ton - Bldg 1,1175 Museum Blvd,Vernon Hills,IL,42.2463509,-87.9492809,2021-06-10
ELEC,LEWIS U. EV LEWIS2,333 University Dr W,Romeoville,IL,41.605889,-88.083331,2021-06-17
ELEC,LEWIS U. EV LEWIS1,333 University Dr W,Romeoville,IL,41.605891,-88.083259,2021-06-17
ELEC,1035 Van Buren - Garage - ParkChirp,1035 W Van Buren St,Chicago,IL,41.8767996,-87.6532026,2021-06-24
ELEC,Aspire Residences,2111 S Wabash Ave,Chicago,IL,41.85385,-87.625126,2021-06-25
ELEC,Casey's General Store #2226 - Tesla Supercharger,217 N Bluff Rd,Collinsville,IL,38.673337,-90.0135,2021-06-19
ELEC,Oakbrook Center - DCFC,100 Oakbrook Center,Oak Brook,IL,41.85164,-87.951747,2021-06-21
ELEC,"BOA Logan Square IL4-313 (Chicago, IL)",3350 W Diversey Ave,Chicago,IL,41.932401,-87.711333,2021-06-28
ELEC,BOLINGBROOK STATION 2,500 Remington Blvd,Bolingbrook,IL,41.680797,-88.084733,2021-07-01
ELEC,WINNETKA HUBBARD WOODS,1050 Scott Ave,Winnetka,IL,42.118567,-87.744309,2021-07-02
ELEC,Whole Foods - Canal St,1101 S Canal St,Chicago,IL,41.86809,-87.638211,2021-07-04
ELEC,Walgreens,375 E Dundee Rd,Palatine,IL,42.13892,-88.03465,2021-07-04
ELEC,Woodfield Mall,5 Woodfield Mall,Schaumburg,IL,42.046533,-88.03877,2021-07-04
ELEC,Walgreens,1520 W Fullerton Ave,Chicago,IL,41.92571,-87.66618,2021-07-04
ELEC,UIC Maxwell Street Parking Structure,701 W Maxwell St,Chicago,IL,41.864717,-87.645444,2021-07-04
ELEC,Walgreens,5625 N Ridge Ave,Chicago,IL,41.984701,-87.660936,2021-07-04
ELEC,7-Eleven,751 E Tri State Tollway,South Holland,IL,41.577556,-87.60026,2021-07-04
ELEC,Walgreens,10345 W Roosevelt Rd,Westchester,IL,41.862932,-87.881634,2021-07-04
ELEC,Jewel-Osco,3400 N Western Ave,Chicago,IL,41.943222,-87.689259,2021-07-04
ELEC,Walgreens,5158 N Lincoln Ave,Chicago,IL,41.97494,-87.69292,2021-07-04
ELEC,Berwyn Public Parking Garage,3239 Grove Ave Ste 100,Berwyn,IL,41.8315278,-87.7943384,2021-07-04
ELEC,7-Eleven,4050 Denley Ave,Schiller Park,IL,41.951373,-87.883825,2021-07-04
ELEC,7-Eleven,13845 W Tollway Oasis Srv Rd,Libertyville,IL,42.253736,-87.902631,2021-07-04
ELEC,Whole Foods Market,6020 N Cicero Ave,Chicago,IL,41.990657,-87.748603,2021-07-04
ELEC,Whole Foods Market,1550 N Kingsbury St,Chicago,IL,41.908771,-87.653054,2021-07-04
ELEC,7-Eleven,702 E Tri State Tollway,South Holland,IL,41.579983,-87.59882,2021-07-04
ELEC,7-Eleven,4101 George Pl,Schiller Park,IL,41.949733,-87.881867,2021-07-04
ELEC,Whole Foods Market,3640 N Halsted St,Chicago,IL,41.948448,-87.649988,2021-07-04
ELEC,Whole Foods Market,30 W Huron St,Chicago,IL,41.89505,-87.62899,2021-07-04
ELEC,Walgreens,12 N Northwest Hwy,Palatine,IL,42.110582,-88.034787,2021-07-04
ELEC,Commerce Bank,4400 Green Mount Crossing Dr,O Fallon,IL,38.572106,-89.928057,2021-07-04
ELEC,Chicago Premium Outlets,1650 Premium Outlet Blvd,Aurora,IL,41.8014,-88.2764,2021-07-04
ELEC,Orland Square Mall,288 Orland Square Dr,Orland Park,IL,41.620976,-87.848336,2021-07-04
ELEC,Gurnee Mills,6170 Grand Ave,Gurnee,IL,42.389763,-87.95552,2021-07-04
ELEC,7-Eleven,26850 E Oasis Service Rd,Lake Forest,IL,42.252422,-87.900153,2021-07-04
ELEC,Quincy Medical Group - Employee Parking,1011 College Ave,Quincy,IL,39.939825,-91.398566,2021-07-06
ELEC,O'BRIEN KIA GARAGE,1608 Morrissey Dr,Bloomington,IL,40.457673,-88.96845,2021-07-08
ELEC,O'BRIEN KIA SERVICES,1608 Morrissey Dr,Bloomington,IL,40.457511,-88.96872,2021-07-08
ELEC,CHI PUB SCHOOLS CVS,8542 S Chappel Ave,Chicago,IL,41.739279,-87.574212,2021-07-09
ELEC,Fletcher Jones Audi Service Center,949 N. Elston Ave.,Chicago,IL,41.8994853,-87.65456749,2021-07-09
ELEC,ROCHELLE ROCHELLE 1,426 N Main St,Rochelle,IL,41.923042,-89.06534,2021-07-13
ELEC,ROCHELLE ROCHELLE 2,426 N Main St,Rochelle,IL,41.92321,-89.065346,2021-07-13
ELEC,110 UPPERWACKER STATION 2,110 N Upper Wacker Dr,Chicago,IL,41.882767,-87.637283,2021-07-16
ELEC,RUSH PARKING STATION 02,1641 w harrison st,Chicago,IL,41.873913,-87.668106,2021-07-17
ELEC,RUSH PARKING STATION 01,1641 W Harrison St,Chicago,IL,41.87393,-87.66806,2021-07-17
ELEC,ST 1400 & 1450 TOWER 2 LOWER B,1450 American Ln,Schaumburg,IL,42.045324,-88.043961,2021-07-20
